"Fold","Landmark","S-MHA Expected Error Accuracy (%)","S-MHA True Separation Accuracy (%)","S-MHA Av Distance (%) From Correct Bin ","S-MHA Binned keys","S-MHAexpected error bounds","S-MHA B0%","S-MHA NOE0","S-MHA OE0","S-MHA B1%","S-MHA NOE1","S-MHA OE1","S-MHA B2%","S-MHA NOE2","S-MHA OE2","S-MHA B3%","S-MHA NOE3","S-MHA OE3","S-MHA B4%","S-MHA NOE4","S-MHA OE4","S-MHA NEE0","S-MHA NEE1","S-MHA NEE2","S-MHA NEE3","E-MHA Expected Error Accuracy (%)","E-MHA True Separation Accuracy (%)","E-MHA Av Distance (%) From Correct Bin ","E-MHA Binned keys","E-MHAexpected error bounds","E-MHA B0%","E-MHA NOE0","E-MHA OE0","E-MHA B1%","E-MHA NOE1","E-MHA OE1","E-MHA B2%","E-MHA NOE2","E-MHA OE2","E-MHA B3%","E-MHA NOE3","E-MHA OE3","E-MHA B4%","E-MHA NOE4","E-MHA OE4","E-MHA NEE0","E-MHA NEE1","E-MHA NEE2","E-MHA NEE3","E-CPV Expected Error Accuracy (%)","E-CPV True Separation Accuracy (%)","E-CPV Av Distance (%) From Correct Bin ","E-CPV Binned keys","E-CPVexpected error bounds","E-CPV B0%","E-CPV NOE0","E-CPV OE0","E-CPV B1%","E-CPV NOE1","E-CPV OE1","E-CPV B2%","E-CPV NOE2","E-CPV OE2","E-CPV B3%","E-CPV NOE3","E-CPV OE3","E-CPV B4%","E-CPV NOE4","E-CPV OE4","E-CPV NEE0","E-CPV NEE1","E-CPV NEE2","E-CPV NEE3"
"0","9","0.55","0.3","26.200000000000003","{0: [2, 7, 13, 22, 34, 43, 58, 60, 64, 69, 74, 89, 92], 1: [1, 3, 4, 5, 10, 12, 15, 19, 28, 36, 38, 53, 54, 68, 81, 82, 97, 99], 2: [11, 16, 18, 20, 24, 31, 32, 49, 56, 86, 88, 91, 98], 3: [8, 26, 27, 29, 33, 41, 46, 48, 50, 67, 73, 75, 80, 84, 96], 4: [0, 6, 9, 14, 17, 21, 23, 25, 30, 35, 37, 39, 40, 42, 44, 45, 47, 51, 52, 55, 57, 59, 61, 62, 63, 65, 66, 70, 71, 72, 76, 77, 78, 79, 83, 85, 87, 90, 93, 94, 95]}","[array([38.03580043]), array([28.61664456]), array([28.61664456]), array([28.22812879])]","1.0","84.3318297282708","32.07628645731908","0.9414276252084137","79.3923141905663","30.197502185018703","0.8954115507126371","75.51169443142504","28.721477397850837","0.8193894689941972","69.10061318035686","26.282971327568436","0.7459400133248828","62.90648619121807","23.92698554738535","100.0","75.23607820219186","75.23607820219186","74.214630595864","0.63","0.27","25.6","{0: [1, 2, 4, 7, 10, 11, 12, 18, 22, 43, 48, 74, 81, 88, 89, 99], 1: [3, 16, 19, 26, 28, 32, 34, 38, 54, 58, 60, 64, 68, 69, 73, 80, 82, 86, 92], 2: [5, 6, 13, 14, 15, 29, 30, 33, 36, 42, 45, 46, 51, 53, 57, 61, 67, 75, 94, 95, 97, 98], 3: [8, 20, 24, 27, 31, 41, 44, 47, 49, 50, 56, 59, 62, 71, 91], 4: [0, 9, 17, 21, 23, 25, 35, 37, 39, 40, 52, 55, 63, 65, 66, 70, 72, 76, 77, 78, 79, 83, 84, 85, 87, 90, 93, 96]}","[array([29.48493941]), array([29.48493941]), array([29.48493941]), array([21.06134791])]","1.0","90.77598416279253","26.765243933274913","0.8935379147752447","81.11178360049226","23.915760252589234","0.8190367477256864","74.348866840292","21.921718343194144","0.7768711127018919","70.52123982315794","20.793144836180844","0.677582747548522","61.50824076044608","18.135667523114826","100.0","100.0","100.0","71.4308671779803","0.7","0.3","25.0","{0: [5, 8, 9, 20, 25, 28, 31, 35, 36, 37, 40, 41, 44, 50, 51, 61, 62, 66, 67, 71, 72, 78, 79, 84, 87, 91, 92, 98], 1: [6, 13, 15, 17, 19, 21, 24, 27, 33, 39, 52, 55, 57, 58, 59, 63, 64, 70, 76, 83, 85, 90, 93, 95, 96], 2: [0, 3, 14, 16, 23, 26, 29, 30, 46, 47, 49, 56, 60, 65, 69, 73, 75, 77, 80, 97, 99], 3: [4, 7, 10, 11, 32, 34, 38, 42, 43, 45, 53, 54, 68, 74, 82, 88, 89, 94], 4: [1, 2, 12, 18, 22, 48, 81, 86]}","[array([26.77189828]), array([26.77189828]), array([26.77189828]), array([33.1938015])]","1.0","89.17281373848674","29.599846784730925","0.8450756785767806","75.35777608065253","25.014110607375223","0.8262236767766482","73.6766900355317","24.456094242505834","0.7674680408991558","68.43728466134174","22.716936422792617","0.7559367533108786","67.40900730106738","22.375612076948943","100.0","80.65330595235734","80.65330595235734","80.65330595235734"
"1","9","0.57","0.3","27.599999999999998","{0: [0, 5, 6, 10, 13, 14, 21, 24, 25, 27, 31, 36, 37, 43, 45, 62, 63, 69, 70, 72, 78, 81, 83, 85, 94, 95], 1: [7, 33, 34, 35, 51, 55, 57, 59, 79, 89], 2: [9, 12, 15, 19, 23, 26, 28, 38, 53, 61, 64, 66, 67, 68, 74, 75, 76, 77, 80, 82, 84, 91, 93, 98], 3: [3, 4, 16, 18, 20, 39, 40, 42, 46, 47, 48, 49, 52, 54, 60, 71, 86, 87, 88, 90, 97], 4: [1, 2, 8, 11, 17, 22, 29, 30, 32, 41, 44, 50, 56, 58, 65, 73, 92, 96, 99]}","[array([32.50498701]), array([27.34320889]), array([26.41024502]), array([24.40269881])]","1.0","88.75206675976798","28.84884777346967","0.8801122085100743","78.11177748577296","25.390223126879334","0.90598768366765","80.40827938439882","26.13670077076643","0.8472839574121059","75.19820235271963","24.443165908284804","0.7711591782969391","68.44197087461777","22.247053743802354","100.0","84.12004251129831","81.2498248777199","75.07370729794334","0.57","0.29","26.200000000000003","{0: [5, 10, 12, 13, 19, 23, 24, 25, 27, 31, 34, 35, 36, 37, 45, 57, 62, 63, 70, 72, 76, 78, 79, 80, 94, 95], 1: [7, 14, 16, 18, 28, 33, 44, 47, 53, 54, 61, 67, 69, 71, 75, 77, 81, 82, 83, 85, 87, 92, 98], 2: [3, 6, 11, 15, 17, 21, 22, 29, 38, 41, 43, 51, 55, 59, 60, 65, 66, 74, 89, 99], 3: [0, 2, 4, 20, 26, 30, 39, 40, 48, 50, 56, 68, 84, 91], 4: [1, 8, 9, 32, 42, 46, 49, 52, 58, 64, 73, 86, 88, 90, 93, 96, 97]}","[array([26.36978]), array([26.31233688]), array([26.31233688]), array([22.38075919])]","1.0","99.48930221552286","26.235110117674882","0.921872486252381","91.71645038893858","24.18542619128594","0.8609479401809595","85.65510981249538","22.58706401623284","0.8159006451635024","81.17338586451176","21.405243270946464","0.7683224708892081","76.43986650527368","20.15702462966243","100.0","99.7821630660713","99.7821630660713","84.87275657828592","0.57","0.24","33.8","{0: [14, 21, 32, 42, 44, 45, 46, 49, 52, 53, 56, 69, 73, 83, 90, 91, 93, 96, 97], 1: [0, 12, 38, 43, 59, 62, 77, 89], 2: [3, 4, 6, 8, 15, 17, 20, 26, 40, 48, 60, 64, 71, 80, 82, 85], 3: [1, 2, 7, 9, 10, 13, 23, 25, 30, 39, 41, 50, 51, 55, 57, 58, 61, 63, 65, 67, 68, 81, 84, 86, 87, 99], 4: [5, 11, 16, 18, 19, 22, 24, 27, 28, 29, 31, 33, 34, 35, 36, 37, 47, 54, 66, 70, 72, 74, 75, 76, 78, 79, 88, 92, 94, 95, 98]}","[array([24.62049901]), array([24.62049901]), array([24.62049901]), array([24.62049901])]","1.0","109.2217976869813","26.890951613830918","0.873770004760831","95.43473068494018","23.496506919640318","0.9912036072496111","108.2610398576231","26.654408242003957","1.057396653754624","115.49076339127855","28.434402252742316","1.0760760808867302","117.53096400241017","28.936709823925867","100.0","100.0","100.0","100.0"
"2","9","0.72","0.29","25.4","{0: [7, 12, 14, 29, 34, 41, 43, 44, 46, 48, 77], 1: [1, 8, 15, 18, 25, 27, 28, 52, 53, 56, 61, 63, 65, 71, 73, 74, 82, 87, 90, 93, 94, 99], 2: [5, 9, 20, 21, 30, 32, 33, 36, 38, 39, 42, 45, 47, 50, 54, 58, 59, 62, 69, 70, 75, 78, 79, 80, 83, 88, 91, 92, 98], 3: [0, 4, 10, 13, 17, 19, 22, 23, 24, 26, 31, 37, 51, 57, 64, 66, 67, 68, 72, 76, 84, 85, 86, 89, 95, 96, 97], 4: [2, 3, 6, 11, 16, 35, 40, 49, 55, 60, 81]}","[array([36.24678774]), array([23.79308611]), array([23.79308611]), array([17.58020086])]","1.0","59.52733145576138","21.57674547877758","0.9400905268754777","55.961080391737916","20.284094025402094","0.877908519825817","52.259551447508265","18.942408685932012","0.7709562163175545","45.89296622661474","16.634726054765263","0.6949784661606694","41.37021350976281","14.99537347758","100.0","65.64191641829748","65.64191641829748","48.50140371738669","0.59","0.24","22.400000000000002","{0: [27, 43, 44, 46, 47, 48, 52, 54, 70, 71, 74, 77, 80, 87, 94, 99], 1: [1, 4, 5, 7, 8, 9, 10, 12, 18, 25, 26, 28, 29, 30, 32, 33, 34, 41, 42, 50, 53, 59, 63, 65, 73, 82, 92, 96], 2: [0, 6, 13, 14, 15, 20, 21, 23, 31, 35, 37, 39, 51, 55, 56, 58, 61, 64, 66, 67, 69, 75, 78, 79, 84, 86, 88, 89, 93, 97, 98], 3: [16, 17, 19, 24, 36, 38, 45, 57, 62, 72, 81, 90, 91], 4: [2, 3, 11, 22, 40, 49, 60, 68, 76, 83, 85, 95]}","[array([27.09338662]), array([21.96331044]), array([15.14788117]), array([15.04418722])]","1.0","82.75587006020363","22.421367828181516","0.913549853858763","75.60161299945382","20.483037302748794","0.7971295807818131","65.96715200832432","17.87273553743316","0.6901404535358553","57.113173696103246","15.473892961835427","0.5365341316395908","44.40134888083017","12.029829117865228","100.0","81.06520879628718","55.90988451292282","55.527156606230186","0.54","0.33","23.799999999999997","{0: [2, 17, 22, 29, 31, 34, 45, 50, 51, 60, 61, 62, 63, 82, 83, 85, 90, 93, 95], 1: [0, 7, 9, 11, 14, 19, 20, 27, 28, 39, 55, 56, 64, 67, 69, 72, 73, 80, 88, 91, 98], 2: [1, 6, 8, 10, 32, 38, 41, 49, 59, 65, 75, 78], 3: [3, 12, 13, 15, 24, 25, 30, 33, 35, 40, 43, 46, 52, 53, 57, 58, 68, 71, 77, 79, 81, 84, 86, 92, 96, 97], 4: [4, 5, 16, 18, 21, 23, 26, 36, 37, 42, 44, 47, 48, 54, 66, 70, 74, 76, 87, 89, 94, 99]}","[array([14.61349521]), array([22.12814673]), array([30.94429638]), array([36.95533893])]","1.0","75.12155662722928","27.76142586281774","0.9014585938665906","67.71897280625157","25.025775922027282","0.8015124522839062","60.21086307167487","22.251128522204905","0.7021971349047877","52.75014183322817","19.493993701742294","0.6340409726887886","47.63014483382436","17.601881457288652","100.0","83.73430543453756","59.87807817152424","39.54366442357532"
"3","9","0.57","0.24","29.2","{0: [13, 18, 19, 22, 33, 35, 38, 41, 42, 44, 49, 51, 52, 54, 63, 65, 66, 67, 69, 70, 71, 75, 85, 92, 94], 1: [3, 6, 8, 10, 17, 20, 25, 27, 32, 37, 39, 47, 48, 50, 53, 56, 58, 77, 81, 84, 90, 95], 2: [4, 9, 11, 12, 15, 21, 24, 30, 43, 62, 64, 76, 79, 97, 99], 3: [5, 16, 23, 34, 78, 98], 4: [0, 1, 2, 7, 14, 26, 28, 29, 31, 36, 40, 45, 46, 55, 57, 59, 60, 61, 68, 72, 73, 74, 80, 82, 83, 86, 87, 88, 89, 91, 93, 96]}","[array([31.52613121]), array([27.68241112]), array([19.94830634]), array([19.94830634])]","1.0","89.76982866778611","28.300953974221706","0.8816020884189939","79.14126843053549","24.95018012792368","0.8454678955929528","75.89750813149304","23.927547999858238","0.8351539339378227","74.9716255608259","23.635653045764514","0.8410594799976032","75.50176541880212","23.80278563299501","100.0","87.80782816363896","63.275465709555434","63.275465709555434","0.5","0.22","28.4","{0: [4, 8, 10, 18, 19, 20, 26, 27, 32, 39, 42, 51, 52, 54, 56, 66, 75, 81, 84, 85, 92, 94], 1: [5, 6, 11, 22, 25, 30, 33, 35, 38, 43, 44, 48, 49, 50, 53, 57, 58, 62, 65, 67, 69, 70, 71, 73, 77, 91, 96], 2: [2, 3, 12, 15, 17, 37, 41, 46, 55, 60, 76, 79, 80, 83, 89, 95, 97], 3: [7, 13, 14, 23, 24, 31, 34, 36, 40, 59, 61, 63, 68, 72, 78, 82, 88, 90, 98], 4: [0, 1, 9, 16, 21, 28, 29, 45, 47, 64, 74, 86, 87, 93, 99]}","[array([26.207009]), array([26.207009]), array([19.47189291]), array([15.50525906])]","1.0","89.45981109013242","23.44474074520965","0.9842250728439903","88.0485890867952","23.074901667762436","0.8357993070191646","74.77044811519806","19.5950980680902","0.8173979028822335","73.12426197731502","19.16368191875202","0.8388574764105262","75.04403137123089","19.666796056625607","100.0","100.0","74.30032517064933","59.16455042837646","0.52","0.2","30.4","{0: [0, 7, 9, 21, 25, 37, 41, 45, 64, 74, 88], 1: [11, 13, 15, 17, 28, 31, 33, 35, 36, 50, 54, 55, 60, 87, 93, 95], 2: [1, 2, 16, 23, 38, 47, 49, 61, 62, 63, 67, 76, 82, 86, 97, 98], 3: [3, 6, 8, 12, 14, 20, 24, 30, 32, 34, 40, 44, 46, 48, 53, 57, 59, 65, 68, 70, 73, 78, 80, 90, 91, 99], 4: [4, 5, 10, 18, 19, 22, 26, 27, 29, 39, 42, 43, 51, 52, 56, 58, 66, 69, 71, 72, 75, 77, 79, 81, 83, 84, 85, 89, 92, 94, 96]}","[array([18.95759284]), array([18.95759284]), array([22.16367317]), array([22.16367317])]","1.0","98.8898132944588","21.917615014230847","0.9629982615358904","95.23071828617262","21.106625155717236","0.875756009389211","86.60334825999941","19.194483060191864","0.8205381503728373","81.14286449135044","17.984239284360907","0.7069409154454231","69.9092551386117","15.494458822540707","100.0","100.0","85.53452621768548","85.53452621768548"
