"Fold","Landmark","S-MHA Expected Error Accuracy (%)","S-MHA True Separation Accuracy (%)","S-MHA Av Distance (%) From Correct Bin ","S-MHA Binned keys","S-MHAexpected error bounds","S-MHA B0%","S-MHA NOE0","S-MHA OE0","S-MHA B1%","S-MHA NOE1","S-MHA OE1","S-MHA B2%","S-MHA NOE2","S-MHA OE2","S-MHA B3%","S-MHA NOE3","S-MHA OE3","S-MHA B4%","S-MHA NOE4","S-MHA OE4","S-MHA NEE0","S-MHA NEE1","S-MHA NEE2","S-MHA NEE3","E-MHA Expected Error Accuracy (%)","E-MHA True Separation Accuracy (%)","E-MHA Av Distance (%) From Correct Bin ","E-MHA Binned keys","E-MHAexpected error bounds","E-MHA B0%","E-MHA NOE0","E-MHA OE0","E-MHA B1%","E-MHA NOE1","E-MHA OE1","E-MHA B2%","E-MHA NOE2","E-MHA OE2","E-MHA B3%","E-MHA NOE3","E-MHA OE3","E-MHA B4%","E-MHA NOE4","E-MHA OE4","E-MHA NEE0","E-MHA NEE1","E-MHA NEE2","E-MHA NEE3","E-CPV Expected Error Accuracy (%)","E-CPV True Separation Accuracy (%)","E-CPV Av Distance (%) From Correct Bin ","E-CPV Binned keys","E-CPVexpected error bounds","E-CPV B0%","E-CPV NOE0","E-CPV OE0","E-CPV B1%","E-CPV NOE1","E-CPV OE1","E-CPV B2%","E-CPV NOE2","E-CPV OE2","E-CPV B3%","E-CPV NOE3","E-CPV OE3","E-CPV B4%","E-CPV NOE4","E-CPV OE4","E-CPV NEE0","E-CPV NEE1","E-CPV NEE2","E-CPV NEE3"
"0","14","0.61","0.26","27.400000000000002","{0: [1, 3, 4, 5, 6, 23, 25, 43, 48, 59, 61, 62, 64, 69, 72, 79, 81, 87, 89], 1: [14, 15, 16, 26, 28, 29, 40, 41, 44, 60, 80, 95, 99], 2: [7, 8, 9, 12, 13, 17, 18, 19, 21, 24, 31, 32, 33, 35, 36, 37, 38, 45, 46, 49, 51, 52, 56, 65, 66, 68, 73, 75, 76, 77, 78, 82, 86, 88, 92, 93, 96, 97, 98], 3: [0, 2, 11, 22, 27, 39, 42, 53, 54, 57, 63, 67, 74, 84, 90, 94], 4: [10, 20, 30, 34, 47, 50, 55, 58, 70, 71, 83, 85, 91]}","[array([25.85336981]), array([25.78545297]), array([22.3825823]), array([19.81942082])]","1.0","88.29779820328676","22.827956300773238","0.9281708112244091","81.95543898767384","21.18824271828406","0.9406254938287093","83.05516003895434","21.472557668515023","0.9513738434793528","84.00421564742521","21.717920524645344","1.017600954836865","89.85192376165742","23.229750128641072","100.0","99.73729985440684","86.57510594721587","76.66088005955031","0.55","0.19","30.599999999999998","{0: [1, 3, 4, 16, 25, 29, 43, 48, 57, 69, 72, 81, 87, 99], 1: [2, 5, 6, 8, 12, 19, 21, 26, 28, 31, 35, 44, 46, 49, 50, 59, 64, 68, 75, 77, 80, 88, 89, 95, 97], 2: [33, 34, 36, 37, 38, 40, 53, 54, 60, 61, 65, 67, 78, 90, 92, 96, 98], 3: [13, 15, 17, 22, 23, 24, 45, 47, 51, 52, 62, 63, 71, 73, 79, 82, 84, 86], 4: [0, 7, 9, 10, 11, 14, 18, 20, 27, 30, 32, 39, 41, 42, 55, 56, 58, 66, 70, 74, 76, 83, 85, 91, 93, 94]}","[array([24.72794892]), array([16.41521678]), array([16.41521678]), array([14.30961762])]","1.0","74.49606729867246","18.421349470056366","0.9692040724345857","72.20189180623431","17.854046926119327","0.9807887684831055","73.0649061026995","18.06745266053349","0.9598443190642649","71.50462698925992","17.68162763833111","0.9082186854007928","67.65872030952929","16.730613799003184","100.0","66.38325254654721","66.38325254654721","57.868194652963346","0.52","0.27","29.599999999999998","{0: [3, 7, 9, 10, 12, 13, 14, 26, 29, 31, 32, 33, 34, 35, 41, 47, 51, 52, 53, 56, 58, 59, 66, 72, 74, 76, 78, 80, 86, 92, 93, 94, 96], 1: [5, 20, 21, 24, 39, 44, 54, 60, 65, 67, 71, 87, 90, 98], 2: [0, 4, 6, 8, 11, 15, 17, 18, 27, 30, 37, 42, 46, 49, 61, 62, 64, 70, 79, 82, 83, 84, 88, 89], 3: [2, 16, 22, 23, 36, 38, 45, 55, 63, 68, 69, 73, 75, 91, 95], 4: [1, 19, 25, 28, 40, 43, 48, 50, 57, 77, 81, 85, 97, 99]}","[array([15.26103625]), array([15.26103625]), array([18.20260189]), array([18.20260189])]","1.0","94.17512661898839","17.142323380148746","0.9837824795672752","92.6478395787905","16.864317400466806","0.9675484254568367","91.11899547740046","16.586027995134838","0.9155041990006495","86.21772386110173","15.693869035153185","0.8960576587949713","84.38634347493073","15.360510154322384","100.0","100.0","83.83986167543893","83.83986167543893"
"1","14","0.54","0.21","30.599999999999998","{0: [0, 5, 6, 8, 11, 16, 17, 21, 25, 30, 31, 34, 35, 36, 41, 48, 50, 51, 53, 60, 63, 64, 66, 69, 72, 80, 82, 84, 92, 93, 95, 97, 99], 1: [29, 39, 54, 59, 61, 68, 74, 96], 2: [7, 9, 19, 22, 28, 40, 43, 45, 46, 47, 52, 56, 62, 65, 85], 3: [1, 2, 3, 4, 12, 14, 15, 18, 20, 37, 38, 42, 55, 67, 78, 83, 86, 87, 89, 91], 4: [10, 13, 23, 24, 26, 27, 32, 33, 44, 49, 57, 58, 70, 71, 73, 75, 76, 77, 79, 81, 88, 90, 94, 98]}","[array([21.88547162]), array([17.83249818]), array([17.83249818]), array([17.83249818])]","1.0","84.48109159259187","18.489085327317277","0.91893638512793","77.63274891975793","16.99029323500679","0.9244937247253007","78.10223903529455","17.093043361015454","0.9068135424234844","76.60859793488109","16.76615296183465","0.8244012937049904","69.64632120254251","15.242425863262318","100.0","81.48098651628729","81.48098651628729","81.48098651628729","0.48","0.19","32.2","{0: [0, 5, 6, 9, 10, 11, 16, 19, 25, 30, 31, 34, 35, 36, 41, 48, 51, 53, 59, 60, 61, 63, 66, 69, 72, 80, 82, 85, 92, 95, 96, 97, 99], 1: [2, 4, 7, 8, 17, 21, 22, 28, 29, 38, 39, 40, 46, 47, 50, 65, 68, 74, 84, 87, 91], 2: [3, 12, 52, 58, 93, 98], 3: [1, 14, 15, 18, 20, 26, 32, 37, 42, 43, 45, 54, 55, 56, 57, 62, 64, 67, 76, 78, 79, 83], 4: [13, 23, 24, 27, 33, 44, 49, 70, 71, 73, 75, 77, 81, 86, 88, 89, 90, 94]}","[array([20.97727971]), array([20.97727971]), array([15.56131981]), array([12.47994927])]","1.0","82.4726800260637","17.300524771148076","1.0008149772477577","82.53989338384655","17.31462430521083","0.960154086553344","79.1864807560314","16.61116955853518","0.9710577000330788","80.08573098167345","16.799807793636358","0.7972323560372865","65.74988900588802","13.792538123983817","100.0","100.0","74.18178156849594","59.49269613513977","0.56","0.23","31.2","{0: [0, 1, 2, 10, 14, 15, 16, 20, 23, 24, 26, 27, 32, 41, 43, 45, 53, 54, 62, 64, 74, 75, 89, 90, 93, 94, 99], 1: [9, 37, 38, 40, 44, 50, 61, 65, 68, 76, 78, 80, 82, 92, 98], 2: [7, 21, 34, 47, 52, 57, 63, 67, 71, 73, 83, 85, 86], 3: [3, 22, 25, 30, 35, 36, 39, 46, 48, 51, 55, 58, 70, 77, 81, 87, 95], 4: [4, 5, 6, 8, 11, 12, 13, 17, 18, 19, 28, 29, 31, 33, 42, 49, 56, 59, 60, 66, 69, 72, 79, 84, 88, 91, 96, 97]}","[array([16.5406496]), array([16.5406496]), array([16.5406496]), array([19.83368184])]","1.0","77.11307205325122","15.294361370760694","0.9844676746795631","75.91532673166182","15.056804374381715","0.9796674880008337","75.54516959043592","14.983388584670116","0.9651850605733756","74.42838512071634","14.761889106068756","0.8691820079150283","67.02529480374115","13.293583726015825","100.0","83.39676782258857","83.39676782258857","83.39676782258857"
"2","14","0.52","0.22","30.0","{0: [0, 2, 4, 6, 8, 18, 19, 22, 25, 32, 48, 49, 51, 53, 74, 75, 77, 80, 97, 99], 1: [3, 7, 11, 13, 20, 21, 24, 27, 28, 30, 36, 37, 38, 41, 44, 46, 47, 50, 56, 65, 70, 76, 78, 84, 85, 91, 92, 94, 95], 2: [15, 33, 40, 43, 63, 64, 68, 69, 73, 79, 81, 86, 87, 96], 3: [1, 10, 16, 23, 54, 57, 59, 83, 88, 89, 98], 4: [5, 9, 12, 14, 17, 26, 29, 31, 34, 35, 39, 42, 45, 52, 55, 58, 60, 61, 62, 66, 67, 71, 72, 82, 90, 93]}","[array([18.32217227]), array([17.78917057]), array([17.78917057]), array([13.00271296])]","1.0","93.33962135415791","17.1018462214583","0.9710765642090744","90.63991880917162","16.607202070365666","0.8989034891326365","83.90331130957169","15.37290923907866","0.8947751748210194","83.5179760148944","15.30230744256754","0.9276989704248542","86.59107063009802","15.865365132011046","100.0","97.09094698585291","97.09094698585291","70.96709260850615","0.58","0.31","25.4","{0: [0, 4, 13, 20, 28, 30, 32, 48, 51, 59, 74, 75, 77, 80, 84, 99], 1: [2, 6, 8, 10, 18, 19, 22, 24, 25, 37, 38, 41, 43, 49, 50, 52, 53, 57, 63, 64, 68, 73, 76, 78, 85, 88, 91, 92, 94, 97], 2: [3, 27, 40, 46, 65, 70, 81, 87, 95, 96], 3: [1, 11, 21, 26, 33, 42, 54, 55, 56, 72, 83, 93, 98], 4: [5, 7, 9, 12, 14, 15, 16, 17, 23, 29, 31, 34, 35, 36, 39, 44, 45, 47, 58, 60, 61, 62, 66, 67, 69, 71, 79, 82, 86, 89, 90]}","[array([18.97734214]), array([18.97734214]), array([15.80450274]), array([13.39089281])]","1.0","83.84730143733962","15.911989265281989","0.9444101751980004","79.18624464031745","15.027444569773664","0.8257909669323154","69.24034412860601","13.139977001193836","0.7576119112188836","63.52371429248872","12.055112598564646","0.7498706687242084","62.874631999538146","11.93193403108943","100.0","100.0","83.28090743865594","70.56253037303226","0.61","0.25","28.4","{0: [1, 5, 6, 7, 12, 18, 23, 26, 28, 33, 34, 35, 37, 41, 43, 47, 61, 63, 69, 73, 83, 86, 89, 90, 92, 93, 95], 1: [0, 3, 14, 15, 16, 25, 27, 45, 46, 53, 55, 56, 70, 76, 82, 98], 2: [11, 19, 21, 32, 38, 44, 52, 57, 62, 65, 66, 71, 72, 75, 77, 91], 3: [17, 22, 29, 50, 54, 58, 60, 64, 67, 74, 78, 79, 80, 85, 94, 97, 99], 4: [2, 4, 8, 9, 10, 13, 20, 24, 30, 31, 36, 39, 40, 42, 48, 49, 51, 59, 68, 81, 84, 87, 88, 96]}","[array([15.59514184]), array([18.75138891]), array([18.75138891]), array([18.75138891])]","1.0","88.36204064723833","16.56910988868558","0.928387677643494","82.0342297083296","15.382557450176657","0.901392436198657","79.64887508649893","14.935270328205556","0.9342784395079624","82.55474944764097","15.480162130837114","0.8806961563460872","77.82010956491952","14.592351393041337","100.0","100.0","100.0","83.16792912758842"
"3","14","0.56","0.22","30.8","{0: [2, 12, 18, 22, 24, 31, 38, 42, 52, 58, 63, 66, 71, 75, 76, 81, 82, 88, 89, 96, 97], 1: [1, 36, 41, 53, 61, 65, 84], 2: [4, 5, 8, 9, 19, 21, 23, 26, 28, 30, 33, 35, 39, 40, 45, 46, 48, 50, 51, 54, 64, 68, 83, 94, 99], 3: [6, 10, 11, 15, 17, 20, 25, 27, 29, 32, 34, 37, 44, 57, 60, 62, 67, 72, 73, 74, 77, 79, 80, 85, 87, 90, 91, 92], 4: [0, 3, 7, 13, 14, 16, 43, 47, 49, 55, 56, 59, 69, 70, 78, 86, 93, 95, 98]}","[array([19.20904463]), array([19.20904463]), array([19.20904463]), array([19.10121412])]","1.0","97.43659853463133","18.71663969855665","0.9344575143749746","91.0503616758239","17.489904610165222","0.950625494295896","92.62571464449469","17.79251486499861","0.9739042788379423","94.89392022829223","18.228215487892417","0.9369487459517695","91.29309880682884","17.53653209399376","100.0","100.0","100.0","99.43864721593992","0.52","0.19","31.8","{0: [2, 12, 19, 22, 31, 52, 53, 63, 66, 75, 76, 82, 88, 89, 96, 97], 1: [4, 8, 10, 18, 24, 30, 34, 38, 42, 54, 58, 65, 71, 79, 81, 91], 2: [1, 6, 9, 14, 15, 16, 17, 21, 23, 25, 27, 28, 29, 33, 35, 36, 39, 40, 41, 46, 48, 50, 57, 59, 61, 67, 73, 83, 84, 85, 90, 94], 3: [5, 13, 26, 32, 37, 45, 64, 68, 72, 77, 80, 99], 4: [0, 3, 7, 11, 20, 43, 44, 47, 49, 51, 55, 56, 60, 62, 69, 70, 74, 78, 86, 87, 92, 93, 95, 98]}","[array([17.46975998]), array([16.98809928]), array([16.98809928]), array([16.98809928])]","1.0","102.39458209713166","17.888087726159757","0.9443961170000489","96.70104573437386","16.89344058914151","0.9481034148318344","97.08065294656912","16.959757057983488","0.9899071946169918","101.36113350775085","17.70754673806545","1.0313755951379657","105.60727304933243","18.44933712444816","100.0","97.24288881789226","97.24288881789226","97.24288881789226","0.55","0.2","31.4","{0: [25, 26, 30, 42, 44, 45, 48, 51, 52, 54, 56, 69, 75, 80, 86, 91, 93], 1: [0, 2, 7, 10, 14, 15, 18, 19, 23, 27, 28, 29, 35, 39, 43, 46, 57, 66, 68, 73, 78, 81, 83, 94, 96, 99], 2: [3, 4, 8, 11, 13, 17, 20, 24, 32, 33, 36, 62, 70, 71, 74, 79, 84, 92, 95, 98], 3: [16, 31, 61, 64, 67, 72, 77, 82, 87, 89, 90], 4: [1, 5, 6, 9, 12, 21, 22, 34, 37, 38, 40, 41, 47, 49, 50, 53, 55, 58, 59, 60, 63, 65, 76, 85, 88, 97]}","[array([16.36042016]), array([16.36042016]), array([16.36042016]), array([16.36042016])]","1.0","105.35597978190303","17.236680955456634","0.9393963734392647","98.97102532726021","16.192075579685604","0.9430415993218574","99.35507167164711","16.254907175234425","0.9713401984236313","102.33649830646978","16.742681099438073","0.9974109294916141","105.08320572176761","17.192053973132406","100.0","100.0","100.0","100.0"
