"Fold","Landmark","S-MHA Expected Error Accuracy (%)","S-MHA True Separation Accuracy (%)","S-MHA Av Distance (%) From Correct Bin ","S-MHA Binned keys","S-MHAexpected error bounds","S-MHA B0%","S-MHA NOE0","S-MHA OE0","S-MHA B1%","S-MHA NOE1","S-MHA OE1","S-MHA B2%","S-MHA NOE2","S-MHA OE2","S-MHA B3%","S-MHA NOE3","S-MHA OE3","S-MHA B4%","S-MHA NOE4","S-MHA OE4","S-MHA NEE0","S-MHA NEE1","S-MHA NEE2","S-MHA NEE3","E-MHA Expected Error Accuracy (%)","E-MHA True Separation Accuracy (%)","E-MHA Av Distance (%) From Correct Bin ","E-MHA Binned keys","E-MHAexpected error bounds","E-MHA B0%","E-MHA NOE0","E-MHA OE0","E-MHA B1%","E-MHA NOE1","E-MHA OE1","E-MHA B2%","E-MHA NOE2","E-MHA OE2","E-MHA B3%","E-MHA NOE3","E-MHA OE3","E-MHA B4%","E-MHA NOE4","E-MHA OE4","E-MHA NEE0","E-MHA NEE1","E-MHA NEE2","E-MHA NEE3","E-CPV Expected Error Accuracy (%)","E-CPV True Separation Accuracy (%)","E-CPV Av Distance (%) From Correct Bin ","E-CPV Binned keys","E-CPVexpected error bounds","E-CPV B0%","E-CPV NOE0","E-CPV OE0","E-CPV B1%","E-CPV NOE1","E-CPV OE1","E-CPV B2%","E-CPV NOE2","E-CPV OE2","E-CPV B3%","E-CPV NOE3","E-CPV OE3","E-CPV B4%","E-CPV NOE4","E-CPV OE4","E-CPV NEE0","E-CPV NEE1","E-CPV NEE2","E-CPV NEE3"
"0","15","0.47","0.23","33.4","{0: [0, 4, 9, 11, 18, 26, 28, 29, 30, 31, 33, 38, 39, 41, 47, 59, 63, 75, 79, 85, 88, 91, 93, 96], 1: [14, 20, 21, 36, 43, 53, 54, 61, 64, 65, 68, 77, 78, 89, 90, 94, 97, 99], 2: [5, 6, 7, 16, 17, 27, 32, 34, 35, 44, 50, 52, 56, 69, 71, 84, 87, 92], 3: [3, 8, 15, 23, 25, 42, 45, 51, 55, 58, 62, 67, 74, 80, 81, 98], 4: [1, 2, 10, 12, 13, 19, 22, 24, 37, 40, 46, 48, 49, 57, 60, 66, 70, 72, 73, 76, 82, 83, 86, 95]}","[array([15.05338964]), array([12.9389122]), array([9.57483836]), array([9.57483836])]","1.0","110.88444903736914","16.69186815873819","0.9045604548726187","100.30168765954232","15.098803854341996","0.9378181464295022","103.98944846408212","15.653936857073475","0.9785182964830679","108.50246217851","16.333298395808455","1.1255902748926478","124.81045747329212","18.788204469265953","100.0","85.95347968842641","63.60586278545944","63.60586278545944","0.58","0.33","23.0","{0: [2, 4, 18, 29, 31, 33, 38, 41, 54, 57, 85, 90, 93, 96], 1: [0, 6, 8, 9, 14, 21, 23, 26, 30, 35, 36, 39, 40, 42, 43, 47, 50, 52, 59, 63, 64, 65, 68, 69, 70, 71, 72, 75, 77, 78, 81, 91, 94, 98, 99], 2: [5, 28, 53, 56, 58, 61, 74], 3: [1, 3, 7, 10, 11, 15, 16, 17, 19, 24, 25, 32, 34, 44, 48, 51, 55, 62, 67, 76, 82, 84, 87, 88, 97], 4: [12, 13, 20, 22, 27, 37, 45, 46, 49, 60, 66, 73, 79, 80, 83, 86, 89, 92, 95]}","[array([17.51329904]), array([10.24344836]), array([10.24344836]), array([9.91221674])]","1.0","81.30471051845117","14.239137083720507","0.9037633721563069","73.48021935034778","12.868810547379168","0.7584041276040592","61.66182805084654","10.799020337813658","0.7518896793841142","61.13217272413647","10.706260216585063","0.6062351223490003","49.2897711287033","8.63226501209349","100.0","58.48954177367948","58.48954177367948","56.59822698299093","0.62","0.27","27.200000000000003","{0: [5, 6, 12, 20, 35, 46, 47, 49, 59, 60, 66, 74, 81, 87], 1: [0, 9, 11, 23, 24, 34, 36, 39, 40, 50, 51, 55, 56, 58, 68, 73, 83, 84, 86, 89, 91], 2: [3, 8, 10, 13, 14, 19, 21, 22, 28, 32, 38, 43, 44, 45, 53, 63, 65, 67, 70, 71, 75, 78, 82, 92, 98], 3: [7, 15, 16, 17, 25, 26, 27, 30, 37, 41, 42, 52, 62, 64, 69, 72, 77, 79, 80, 85, 88, 94, 95, 97], 4: [1, 2, 4, 18, 29, 31, 33, 48, 54, 57, 61, 76, 90, 93, 96, 99]}","[array([10.56651298]), array([10.85687209]), array([10.85687209]), array([16.80300318])]","1.0","82.32892450782946","13.833731802277127","0.862326041124429","70.99437554086856","11.929187179034747","0.8723749839066535","71.82169419256982","12.06820155838047","0.7960020530623294","65.53399293464577","11.01167891612623","0.9288131523733192","76.46818790362208","12.848952044360056","100.0","64.6126884400689","64.6126884400689","62.884669277645656"
"1","15","0.48","0.26","31.6","{0: [2, 3, 13, 17, 18, 25, 26, 30, 31, 37, 43, 52, 60, 62, 63, 66, 68, 71, 73, 74, 80, 81, 83, 85, 86, 89, 91, 92], 1: [1, 5, 6, 27, 28, 41, 49, 65, 69, 72], 2: [4, 22, 23, 24, 33, 34, 38, 44, 48, 51, 54, 55, 56, 57, 61, 64, 67, 75, 76, 78, 79, 82, 90, 94, 96, 97], 3: [7, 9, 10, 11, 12, 15, 20, 21, 35, 39, 42, 53, 59, 84, 87, 88, 93, 95], 4: [0, 8, 14, 16, 19, 29, 32, 36, 40, 45, 46, 47, 50, 58, 70, 77, 98, 99]}","[array([65.68072188]), array([65.68072188]), array([65.68072188]), array([51.02224959])]","1.0","96.43558906778031","63.339591048489766","0.9775237062543127","94.26807444035448","61.9159517943522","0.9671687166732678","93.26948492031569","61.260070988977446","0.9368643997909246","90.34707027047025","59.34060795064599","1.171031364403574","112.92909944310514","74.17264772627736","100.0","100.0","100.0","77.6822302413271","0.67","0.21","28.799999999999997","{0: [5, 10, 14, 17, 19, 25, 26, 31, 32, 37, 39, 40, 49, 52, 53, 54, 62, 67, 68, 69, 71, 77, 78, 80, 82, 86, 91, 96], 1: [2, 3, 8, 11, 21, 29, 34, 43, 46, 51, 55, 64, 74, 76, 79, 81, 83], 2: [6, 7, 9, 13, 22, 27, 30, 33, 35, 41, 47, 50, 57, 61, 63, 65, 66, 70, 72, 84, 89, 92, 97, 99], 3: [0, 1, 4, 18, 20, 23, 28, 38, 44, 56, 58, 59, 60, 73, 75, 85, 87, 93, 94, 95], 4: [12, 15, 16, 24, 36, 42, 45, 48, 88, 90, 98]}","[array([18.58090439]), array([17.04606845]), array([17.04606845]), array([10.55573395])]","1.0","76.14662062151696","14.148730776321601","0.7910182525649159","60.23336678275594","11.191904294697359","0.7746286171417605","58.98535143206395","10.960011755573069","0.7216151560146441","54.94855551978388","10.209938566564508","0.6481351829218834","49.35330388541016","9.170290209823683","100.0","91.73971347823513","91.73971347823513","56.80958109305703","0.7","0.33","20.0","{0: [0, 15, 16, 31, 42, 43, 44, 48, 56, 60, 66, 72, 87, 88, 90, 95], 1: [1, 4, 9, 10, 11, 21, 24, 27, 30, 36, 51, 55, 59, 61, 77, 80, 84, 94, 96, 98], 2: [6, 8, 18, 29, 32, 35, 38, 47, 52, 63, 64, 65, 67, 70, 71, 73, 81, 83, 85, 89, 99], 3: [3, 7, 12, 14, 17, 19, 20, 22, 23, 25, 28, 33, 34, 37, 41, 45, 46, 53, 57, 58, 69, 75, 76, 91, 92, 93], 4: [2, 5, 13, 26, 39, 40, 49, 50, 54, 62, 68, 74, 78, 79, 82, 86, 97]}","[array([12.49478431]), array([23.17056204]), array([24.87295954]), array([24.87295954])]","1.0","80.19435985339413","19.946710675745265","0.9250419157695817","74.18314427269893","18.45154345679297","0.8232686633488717","66.0215034446222","16.421501836227474","0.6570409717264393","52.690980125053834","13.10580616513781","0.5668098227602425","45.45495089487343","11.30599154276901","100.0","100.0","93.1556295521499","50.23440934531821"
"2","15","0.53","0.23","32.99999999999999","{0: [1, 7, 11, 12, 21, 23, 24, 26, 27, 29, 36, 37, 38, 39, 42, 45, 50, 55, 56, 66, 67, 68, 69, 72, 73, 76, 80, 85, 89, 93, 94, 97], 1: [2, 5, 15, 31, 33, 44, 46, 53, 63, 78, 87, 90, 95, 98], 2: [3, 13, 19, 22, 25, 57, 58, 61, 79, 81, 82, 83, 84, 91, 92, 96], 3: [0, 8, 9, 17, 28, 30, 32, 35, 40, 43, 47, 54, 59, 60, 65, 70, 74, 77, 86, 88, 99], 4: [4, 6, 10, 14, 16, 18, 20, 34, 41, 48, 49, 51, 52, 62, 64, 71, 75]}","[array([15.47242294]), array([15.47242294]), array([15.47242294]), array([14.02888668])]","1.0","107.89340852183858","16.69372449043539","0.8823482059310854","95.19955544103395","14.729677854443489","0.8925098089779067","96.2959254298014","14.899312856088292","0.9225702789128106","99.53925199284643","15.401134059234595","0.907143030603908","97.87475358868616","15.143595826320238","100.0","100.0","100.0","90.67026370177726","0.65","0.22","28.4","{0: [7, 11, 12, 23, 24, 27, 37, 39, 45, 50, 63, 66, 69, 74, 75, 80, 83, 85, 89, 93, 94], 1: [3, 4, 26, 31, 36, 38, 42, 56, 67, 68, 70, 73, 82, 86, 90, 91, 95, 97], 2: [0, 1, 2, 5, 6, 8, 21, 22, 25, 29, 32, 53, 61, 64, 72, 76, 77, 81, 87, 92], 3: [13, 14, 15, 17, 33, 35, 40, 43, 44, 46, 47, 48, 52, 55, 57, 58, 59, 60, 65, 79, 84, 88, 96, 98], 4: [9, 10, 16, 18, 19, 20, 28, 30, 34, 41, 49, 51, 54, 62, 71, 78, 99]}","[array([11.61884296]), array([11.61884296]), array([11.61884296]), array([7.25852565])]","1.0","84.14855517320984","9.777088475256692","0.911430838297464","76.69558818303904","8.91113994511168","0.8961865356908899","75.41280214407263","8.76209504978362","0.8412650386960581","70.79123752400776","8.225122714471604","0.6535310014254334","54.993689530851164","6.38963042225957","100.0","100.0","100.0","62.47201789045356","0.68","0.23","28.4","{0: [3, 9, 13, 17, 18, 20, 26, 35, 41, 48, 49, 51, 55, 57, 62, 79, 84, 92, 96, 98, 99], 1: [16, 19, 30, 33, 34, 44, 56, 58, 78, 82], 2: [0, 8, 15, 22, 28, 29, 32, 37, 43, 47, 54, 60, 61, 64, 65, 70, 72, 73, 76, 77, 86, 87, 90, 95], 3: [1, 5, 6, 11, 21, 25, 36, 38, 40, 42, 46, 53, 59, 66, 71, 81, 88, 91, 94], 4: [2, 4, 7, 10, 12, 14, 23, 24, 27, 31, 39, 45, 50, 52, 63, 67, 68, 69, 74, 75, 80, 83, 85, 89, 93, 97]}","[array([10.36138363]), array([10.36138363]), array([10.36138363]), array([10.94775842])]","1.0","102.0477586869927","11.171942095584876","0.8603970529405461","87.80159083347652","9.612306054663657","0.8597602245557832","87.73660392414322","9.60519144482426","0.7637096740863354","77.93486052808419","8.532120256730536","0.8007617329181654","81.71594008661104","8.946063712521946","100.0","94.64388261276585","94.64388261276585","94.64388261276585"
"3","15","0.66","0.28","26.6","{0: [14, 15, 19, 26, 29, 33, 34, 35, 46, 48, 73, 76, 85, 90, 91, 95], 1: [0, 2, 4, 5, 23, 24, 27, 32, 41, 62, 64, 84, 86], 2: [1, 3, 6, 8, 22, 28, 39, 40, 43, 47, 50, 51, 55, 56, 57, 58, 68, 77, 79, 80, 87, 89, 92, 97], 3: [9, 12, 21, 25, 30, 31, 36, 37, 45, 49, 53, 61, 65, 67, 70, 75, 81, 88, 96], 4: [7, 10, 11, 13, 16, 17, 18, 20, 38, 42, 44, 52, 54, 59, 60, 63, 66, 69, 71, 72, 74, 78, 82, 83, 93, 94, 98, 99]}","[array([23.54675023]), array([12.41125]), array([12.30536615]), array([9.06982211])]","1.0","63.12491759155211","14.863866678514647","0.7529054201563187","47.527092601600536","11.191085786734575","0.7486699260458888","47.25972738492014","11.128129966959511","0.7501429650683996","47.35271285182529","11.150025022602362","0.6853771766928743","43.26437779786835","10.187354978859661","100.0","52.70897205263921","52.25929705506586","38.51836036634877","0.63","0.26","27.999999999999996","{0: [1, 12, 14, 19, 24, 26, 29, 33, 34, 35, 36, 43, 46, 64, 73, 76, 77, 84, 85, 90, 91, 95], 1: [5, 7, 9, 21, 27, 37, 47, 48, 50, 55, 62, 86, 88, 89, 97], 2: [0, 4, 6, 8, 13, 15, 17, 22, 23, 25, 28, 30, 31, 39, 40, 44, 51, 56, 61, 70, 74, 81, 92, 98], 3: [2, 10, 41, 58, 63, 65, 79, 94], 4: [3, 11, 16, 18, 20, 32, 38, 42, 45, 49, 52, 53, 54, 57, 59, 60, 66, 67, 68, 69, 71, 72, 75, 78, 80, 82, 83, 87, 93, 96, 99]}","[array([11.59977258]), array([11.59977258]), array([8.68079775]), array([8.68079775])]","1.0","106.52950864516913","12.357180733185114","0.7799653130114054","83.08932155538055","9.638172338497235","0.7737567047961743","82.42792157284163","9.561451444680086","0.6979119523490032","74.34821736133","8.62422413102671","0.6454909539487872","68.7638341590658","7.976448379581233","100.0","100.0","74.83593049442288","74.83593049442288","0.62","0.32","21.6","{0: [2, 5, 8, 11, 16, 23, 32, 40, 44, 45, 53, 57, 61, 63, 68, 71, 72, 75, 80, 81, 82, 83, 87, 88, 96], 1: [10, 15, 28, 41, 49, 58, 59, 60, 67, 74, 78, 86, 89, 90, 92, 93, 98], 2: [0, 4, 7, 18, 20, 22, 25, 31, 33, 34, 37, 38, 39, 48, 51, 54, 56, 62, 66, 76, 77, 79, 84, 94, 99], 3: [3, 6, 9, 13, 17, 21, 36, 42, 46, 47, 50, 52, 55, 65, 69, 70, 95, 97], 4: [1, 12, 14, 19, 24, 26, 27, 29, 30, 35, 43, 64, 73, 85, 91]}","[array([7.76445868]), array([7.76445868]), array([10.12429384]), array([16.39369191])]","1.0","71.91206747516958","11.789042784578976","0.8587413024855923","61.75386248805893","10.123737955887725","0.8188704020656945","58.88666360676746","9.65369820497786","0.6304833527995104","45.33936140848954","7.432795221118229","0.6116603519601314","43.985760502042936","7.210890058888624","100.0","61.75725331860396","47.362477755693234","47.362477755693234"
