"Fold","Landmark","S-MHA Expected Error Accuracy (%)","S-MHA True Separation Accuracy (%)","S-MHA Av Distance (%) From Correct Bin ","S-MHA Binned keys","S-MHAexpected error bounds","S-MHA B0%","S-MHA NOE0","S-MHA OE0","S-MHA B1%","S-MHA NOE1","S-MHA OE1","S-MHA B2%","S-MHA NOE2","S-MHA OE2","S-MHA B3%","S-MHA NOE3","S-MHA OE3","S-MHA B4%","S-MHA NOE4","S-MHA OE4","S-MHA NEE0","S-MHA NEE1","S-MHA NEE2","S-MHA NEE3","E-MHA Expected Error Accuracy (%)","E-MHA True Separation Accuracy (%)","E-MHA Av Distance (%) From Correct Bin ","E-MHA Binned keys","E-MHAexpected error bounds","E-MHA B0%","E-MHA NOE0","E-MHA OE0","E-MHA B1%","E-MHA NOE1","E-MHA OE1","E-MHA B2%","E-MHA NOE2","E-MHA OE2","E-MHA B3%","E-MHA NOE3","E-MHA OE3","E-MHA B4%","E-MHA NOE4","E-MHA OE4","E-MHA NEE0","E-MHA NEE1","E-MHA NEE2","E-MHA NEE3","E-CPV Expected Error Accuracy (%)","E-CPV True Separation Accuracy (%)","E-CPV Av Distance (%) From Correct Bin ","E-CPV Binned keys","E-CPVexpected error bounds","E-CPV B0%","E-CPV NOE0","E-CPV OE0","E-CPV B1%","E-CPV NOE1","E-CPV OE1","E-CPV B2%","E-CPV NOE2","E-CPV OE2","E-CPV B3%","E-CPV NOE3","E-CPV OE3","E-CPV B4%","E-CPV NOE4","E-CPV OE4","E-CPV NEE0","E-CPV NEE1","E-CPV NEE2","E-CPV NEE3"
"0","4","0.62","0.26","27.200000000000003","{0: [1, 3, 4, 6, 12, 19, 26, 29, 34, 39, 42, 50, 57, 58, 61, 71, 72, 77, 92, 94, 95, 97], 1: [0, 2, 13, 15, 16, 17, 25, 28, 31, 37, 38, 54, 74, 81, 83, 85, 88, 98, 99], 2: [8, 23, 41, 43, 56, 60, 65, 68, 73, 86, 90, 93, 96], 3: [7, 18, 21, 22, 24, 27, 36, 44, 53, 59, 62, 63, 67, 84], 4: [5, 9, 10, 11, 14, 20, 30, 32, 33, 35, 40, 45, 46, 47, 48, 49, 51, 52, 55, 64, 66, 69, 70, 75, 76, 78, 79, 80, 82, 87, 89, 91]}","[array([23.22158702]), array([19.44624176]), array([19.44624176]), array([16.21371325])]","1.0","75.18076647086205","17.458167108110196","0.9007440180505057","67.71862567108103","15.725339588756356","0.8281364457327226","62.25993273264155","14.457744457918302","0.8257030008325174","62.07698447987951","14.41526097020214","0.8706784067399176","65.458269968336","15.20044912228862","100.0","83.74208767231947","83.74208767231947","69.82172766672562","0.69","0.25","26.6","{0: [1, 3, 4, 12, 13, 16, 29, 39, 50, 71, 72, 81, 83, 92, 97], 1: [0, 5, 6, 8, 15, 17, 19, 25, 26, 27, 37, 38, 40, 41, 43, 44, 48, 49, 54, 57, 58, 60, 61, 63, 65, 68, 77, 91, 93, 94, 95, 99], 2: [21, 22, 42, 47, 84, 85, 88, 90, 96, 98], 3: [2, 7, 18, 20, 23, 28, 31, 33, 34, 36, 51, 56, 59, 62, 64, 66, 67, 69, 73, 79, 86, 87], 4: [9, 10, 11, 14, 24, 30, 32, 35, 45, 46, 52, 53, 55, 70, 74, 75, 76, 78, 80, 82, 89]}","[array([18.71005518]), array([17.68657177]), array([15.63364543]), array([12.82297991])]","1.0","82.11630679727888","15.364006316644117","0.9048316188476014","74.30143081316814","13.901838707473871","0.8870329292580011","72.839868158239","13.628379528191264","0.8305581677373202","68.20236931490359","12.760700935456551","0.9074515018984771","74.51656593354684","13.942090607216393","100.0","94.52976804434981","83.55745225078896","68.53523298989138","0.7","0.18","29.4","{0: [10, 11, 17, 19, 24, 30, 33, 34, 35, 46, 52, 56, 58, 67, 69, 70, 74, 76, 78, 85, 91, 93, 98], 1: [5, 9, 20, 25, 27, 31, 38, 43, 44, 45, 47, 73, 75, 79, 86, 88], 2: [0, 6, 8, 14, 23, 32, 41, 42, 48, 53, 55, 59, 61, 62, 66, 68, 77, 80, 82], 3: [2, 3, 7, 28, 36, 40, 49, 51, 54, 57, 60, 65, 87, 89, 90, 94], 4: [1, 4, 12, 13, 15, 16, 18, 21, 22, 26, 29, 37, 39, 50, 63, 64, 71, 72, 81, 83, 84, 92, 95, 96, 97, 99]}","[array([14.37674808]), array([14.37674808]), array([17.55161574]), array([18.21971058])]","1.0","84.53224419179882","15.401530234393705","0.8429022343341273","71.25241750254527","12.981984246735069","0.8521952438706294","72.03797645396159","13.125110814080015","0.8538943667601737","72.18160712497243","13.151279906635283","0.9562136548186416","80.83088616866185","14.727153515229416","100.0","96.33312049870403","78.90766445313882","78.90766445313882"
"1","4","0.59","0.25","27.0","{0: [5, 7, 8, 9, 10, 11, 16, 17, 19, 30, 35, 39, 41, 45, 47, 51, 60, 66, 69, 72, 85, 91, 92, 94, 96], 1: [18, 22, 33, 36, 40, 53, 57, 61, 70, 71, 74, 80, 82, 87], 2: [1, 3, 6, 21, 25, 28, 29, 34, 37, 43, 46, 52, 54, 55, 56, 63, 65, 67, 68, 73, 81, 84, 95, 97, 98, 99], 3: [0, 4, 13, 14, 15, 24, 26, 32, 48, 58, 62, 76, 78, 83, 86, 88, 89], 4: [2, 12, 20, 23, 27, 31, 38, 42, 44, 49, 50, 59, 64, 75, 77, 79, 90, 93]}","[array([25.69354664]), array([18.67404818]), array([15.79482249]), array([11.32679552])]","1.0","71.11428788753175","18.271782726950867","0.8002356499784878","56.90818839043628","14.621731926767234","0.7548322189656882","53.67935572631035","13.792130300243256","0.7695306648219414","54.724625236431244","14.060697109352567","0.8236508524673597","58.57334384117476","15.04956941915146","100.0","72.67991626431427","61.4738895559795","44.084204017461985","0.64","0.29","27.799999999999997","{0: [1, 5, 7, 8, 10, 11, 16, 17, 19, 25, 28, 30, 35, 36, 37, 39, 41, 45, 47, 51, 60, 61, 66, 72, 87, 91, 92], 1: [9, 18, 33, 53, 55, 63, 65, 67, 69, 80, 82, 96], 2: [2, 6, 21, 26, 34, 40, 46, 52, 57, 70, 78, 79, 85, 86, 94, 97], 3: [0, 3, 4, 13, 22, 23, 24, 27, 29, 32, 43, 48, 50, 54, 56, 59, 68, 71, 73, 75, 84, 88, 89, 90, 95, 98, 99], 4: [12, 14, 15, 20, 31, 38, 42, 44, 49, 58, 62, 64, 74, 76, 77, 81, 83, 93]}","[array([19.87617892]), array([19.87617892]), array([15.56920205]), array([11.85126391])]","1.0","76.53768515221613","15.212767240621565","0.8984065301869671","68.76195614614504","13.667249431188782","0.8957911197938087","68.56177868892965","13.62746180163896","0.8705224137402966","66.62777042080205","13.243054857975196","0.8343147790844344","63.85652187940519","12.692236539622101","100.0","100.0","78.33096145749145","59.62546401862212","0.65","0.32","23.599999999999998","{0: [3, 12, 15, 18, 42, 44, 46, 48, 56, 58, 64, 73, 76, 77, 81, 84, 85, 88, 93, 94, 98, 99], 1: [0, 4, 6, 13, 14, 16, 17, 20, 22, 23, 24, 26, 27, 32, 33, 43, 47, 62, 65, 67, 68, 71, 79], 2: [1, 8, 9, 10, 19, 21, 34, 36, 37, 38, 50, 52, 53, 55, 57, 59, 63, 69, 74, 82, 87, 89, 90, 95, 97], 3: [2, 29, 31, 40, 49, 54, 61, 70, 75, 78, 80, 83, 86, 96], 4: [5, 7, 11, 25, 28, 30, 35, 39, 41, 45, 51, 60, 66, 72, 91, 92]}","[array([8.29579882]), array([16.71669377]), array([16.95102405]), array([22.04025054])]","1.0","80.14954138669378","17.665159729861053","0.7932175849074239","63.57602565019086","14.012315337924266","0.793642669630693","63.61009599581136","14.019824527459537","0.7709541612908901","61.791622457627994","13.619028403604634","0.8342585686529569","66.86544167545408","14.737310871259735","100.0","76.90939816713615","75.84620572957948","37.6393126788504"
"2","4","0.51","0.33","23.0","{0: [6, 14, 20, 24, 28, 51, 52, 59, 74, 75, 76, 80, 92, 99], 1: [4, 13, 25, 48, 50, 54, 61, 63, 70, 72, 78, 84, 87], 2: [0, 8, 9, 10, 12, 16, 18, 19, 29, 35, 37, 45, 46, 53, 57, 58, 64, 65, 67, 71, 77, 85, 88, 91, 97], 3: [3, 7, 15, 17, 21, 22, 31, 41, 43, 44, 49, 55, 60, 73, 79, 81, 86, 90, 94, 95, 96], 4: [1, 2, 5, 11, 23, 26, 27, 30, 32, 33, 34, 36, 38, 39, 40, 42, 47, 56, 62, 66, 68, 69, 82, 83, 89, 93, 98]}","[array([17.57922508]), array([15.00888667]), array([12.4752351]), array([12.4752351])]","1.0","89.82032726303044","15.789717500375307","0.9623879934199474","86.44200452299086","15.195834541854019","0.8871338967556874","79.68265693272329","14.007593614779418","0.7732866188615104","69.45685717426315","12.20997725864364","0.7087175526419979","63.65724251535825","11.190449943774512","100.0","85.37854540883698","70.96578511043741","70.96578511043741","0.5","0.25","24.8","{0: [4, 6, 8, 9, 24, 28, 48, 50, 51, 52, 59, 74, 75, 80, 92, 99], 1: [10, 13, 16, 19, 20, 25, 35, 46, 61, 67, 72, 76, 78, 81, 84, 96, 97], 2: [1, 2, 14, 15, 45, 49, 54, 58, 63, 64, 73, 77, 79, 85, 88, 91, 94], 3: [0, 5, 12, 18, 22, 23, 27, 29, 33, 38, 39, 40, 41, 42, 43, 44, 47, 53, 55, 57, 62, 65, 66, 70, 71, 83, 86, 87, 89], 4: [3, 7, 11, 17, 21, 26, 30, 31, 32, 34, 36, 37, 56, 60, 68, 69, 82, 90, 93, 95, 98]}","[array([19.38294066]), array([13.57365268]), array([13.57365268]), array([12.48181235])]","1.0","86.58850344946404","16.783398241775558","0.9535299706843372","82.5647331557681","16.003473233463804","0.8684813898842351","75.20050382378642","14.576069031997864","0.7589284324118611","65.71447718779078","12.73739811817471","0.7395329655208399","64.03505273599363","12.411876273257528","100.0","70.02886153150058","70.02886153150058","64.3958652352759","0.58","0.28","24.4","{0: [14, 15, 22, 36, 40, 42, 43, 54, 55, 56, 68, 82, 86, 94, 95], 1: [7, 17, 21, 23, 27, 29, 30, 31, 34, 38, 49, 60, 61, 73, 83, 89, 93, 98], 2: [1, 3, 11, 12, 13, 16, 18, 20, 25, 26, 32, 37, 39, 41, 46, 53, 65, 69, 70, 78, 79, 84, 88, 90, 96, 97], 3: [0, 2, 5, 10, 19, 28, 33, 35, 44, 45, 47, 57, 58, 62, 63, 64, 66, 71, 72, 75, 76, 77, 80, 85, 87, 91, 92], 4: [4, 6, 8, 9, 24, 48, 50, 51, 52, 59, 67, 74, 81, 99]}","[array([13.13906058]), array([13.65519517]), array([13.65519517]), array([23.85559405])]","1.0","75.82534024811271","18.088585357064193","0.9217961506731508","69.89550676419223","16.673988353264495","0.8895132955517188","67.4476482904291","16.090037172830733","0.7734361861899126","58.646061978052764","13.990366472138428","0.8306371130282936","62.98334171808041","15.025050319757666","100.0","57.24106112228807","57.24106112228807","55.077482259673175"
"3","4","0.64","0.26","27.0","{0: [2, 4, 23, 27, 34, 38, 42, 48, 63, 66, 75, 76, 80, 82, 83, 88, 91], 1: [1, 9, 13, 15, 22, 24, 26, 52, 53, 54, 58, 70, 81, 96, 98, 99], 2: [8, 10, 18, 19, 21, 25, 31, 33, 36, 44, 47, 50, 55, 57, 60, 67, 68, 71, 74, 79, 84, 85, 86, 87, 89, 94, 97], 3: [0, 6, 7, 11, 12, 16, 17, 30, 32, 41, 43, 45, 49, 51, 59, 61, 64, 65, 69, 72, 73, 77, 93, 95], 4: [3, 5, 14, 20, 28, 29, 35, 37, 39, 40, 46, 56, 62, 78, 90, 92]}","[array([17.41636668]), array([17.41636668]), array([17.41636668]), array([16.91918056])]","1.0","108.34136246286394","18.869128953608516","0.8532613605661966","92.44349834065875","16.100298643655016","0.8001999226538093","86.69474986299205","15.09907552922229","0.7794200272931587","84.44342768778341","14.70697700401968","0.6217982366110011","67.3664681314421","11.73279110973936","100.0","100.0","100.0","97.14529369228173","0.65","0.27","27.0","{0: [2, 4, 22, 23, 27, 38, 48, 54, 63, 66, 71, 75, 76, 79, 80, 81, 82, 88, 91], 1: [8, 10, 19, 24, 26, 31, 34, 39, 42, 55, 57, 68, 70, 83, 94, 96, 97, 99], 2: [6, 9, 11, 12, 13, 15, 18, 21, 30, 33, 41, 44, 49, 50, 52, 53, 59, 60, 65, 67, 73, 74, 87, 89], 3: [1, 17, 25, 43, 46, 58, 61, 62, 84, 85, 86, 90, 92, 93, 98], 4: [0, 3, 5, 7, 14, 16, 20, 28, 29, 32, 35, 36, 37, 40, 45, 47, 51, 56, 64, 69, 72, 77, 78, 95]}","[array([18.65941901]), array([18.65941901]), array([15.42674063]), array([15.42674063])]","1.0","81.45330974525552","15.198714364719462","0.9280661935742361","75.59406312930253","14.105412987687256","0.8326088052017165","67.81874290672253","12.654583407811238","0.8264585149455945","67.31778140946741","12.561106902948323","0.7925270587645863","64.55395199904818","12.045392392474183","100.0","100.0","82.67535352453731","82.67535352453731","0.61","0.26","28.199999999999996","{0: [3, 7, 14, 16, 17, 18, 29, 32, 36, 41, 43, 45, 46, 47, 49, 50, 60, 65, 69, 72, 73, 78, 86, 87, 98], 1: [0, 8, 9, 12, 21, 23, 25, 28, 31, 33, 37, 44, 51, 74, 90, 92, 93], 2: [4, 11, 13, 19, 20, 24, 26, 35, 42, 55, 59, 64, 77, 85], 3: [1, 5, 10, 15, 34, 39, 40, 52, 53, 56, 57, 58, 62, 67, 79, 80, 83, 84, 94, 95, 96, 99], 4: [2, 6, 22, 27, 30, 38, 48, 54, 61, 63, 66, 68, 70, 71, 75, 76, 81, 82, 88, 89, 91, 97]}","[array([15.45943229]), array([15.45943229]), array([15.45943229]), array([15.69175422])]","1.0","106.88312513723697","16.771837300909773","0.8302502947388568","88.73974614780111","13.924822862392492","0.8289149427563064","88.59701955474793","13.902426556201709","0.7386706635334854","78.9514289656554","12.388864187738683","0.7396859595140047","79.05994697299256","12.40589256673622","100.0","98.5194648656171","98.5194648656171","98.5194648656171"
