"Fold","Landmark","S-MHA Expected Error Accuracy (%)","S-MHA True Separation Accuracy (%)","S-MHA Av Distance (%) From Correct Bin ","S-MHA Binned keys","S-MHAexpected error bounds","S-MHA B0%","S-MHA NOE0","S-MHA OE0","S-MHA B1%","S-MHA NOE1","S-MHA OE1","S-MHA B2%","S-MHA NOE2","S-MHA OE2","S-MHA B3%","S-MHA NOE3","S-MHA OE3","S-MHA B4%","S-MHA NOE4","S-MHA OE4","S-MHA NEE0","S-MHA NEE1","S-MHA NEE2","S-MHA NEE3","E-MHA Expected Error Accuracy (%)","E-MHA True Separation Accuracy (%)","E-MHA Av Distance (%) From Correct Bin ","E-MHA Binned keys","E-MHAexpected error bounds","E-MHA B0%","E-MHA NOE0","E-MHA OE0","E-MHA B1%","E-MHA NOE1","E-MHA OE1","E-MHA B2%","E-MHA NOE2","E-MHA OE2","E-MHA B3%","E-MHA NOE3","E-MHA OE3","E-MHA B4%","E-MHA NOE4","E-MHA OE4","E-MHA NEE0","E-MHA NEE1","E-MHA NEE2","E-MHA NEE3","E-CPV Expected Error Accuracy (%)","E-CPV True Separation Accuracy (%)","E-CPV Av Distance (%) From Correct Bin ","E-CPV Binned keys","E-CPVexpected error bounds","E-CPV B0%","E-CPV NOE0","E-CPV OE0","E-CPV B1%","E-CPV NOE1","E-CPV OE1","E-CPV B2%","E-CPV NOE2","E-CPV OE2","E-CPV B3%","E-CPV NOE3","E-CPV OE3","E-CPV B4%","E-CPV NOE4","E-CPV OE4","E-CPV NEE0","E-CPV NEE1","E-CPV NEE2","E-CPV NEE3"
"0","11","0.6","0.27","26.200000000000003","{0: [4, 6, 8, 12, 22, 25, 29, 31, 34, 64, 71, 87, 90, 92], 1: [2, 7, 10, 16, 19, 43, 47, 48, 49, 56, 67, 69, 75, 80, 86, 89, 98], 2: [1, 3, 13, 14, 23, 26, 33, 36, 37, 39, 40, 68, 83, 96], 3: [0, 5, 18, 21, 28, 30, 41, 44, 52, 54, 60, 62, 66, 76, 82, 84, 88, 95, 99], 4: [9, 11, 15, 17, 20, 24, 27, 32, 35, 38, 42, 45, 46, 50, 51, 53, 55, 57, 58, 59, 61, 63, 65, 70, 72, 73, 74, 77, 78, 79, 81, 85, 91, 93, 94, 97]}","[array([18.23823489]), array([14.06399376]), array([11.85726518]), array([8.35545978])]","1.0","77.85326111638841","14.199060630438451","0.9207828210303567","71.6859453971611","13.074251103276191","0.8521803495389176","66.3450192709085","12.100160451171323","0.7017665789483771","54.63481671362261","9.964426202903379","0.639625341386392","49.796918719613856","9.082079003110273","100.0","77.11269125461382","65.0132277164678","45.812875133077604","0.52","0.35","21.800000000000004","{0: [1, 2, 12, 22, 25, 34, 37, 43, 47, 67, 69, 86, 92], 1: [4, 6, 14, 23, 27, 31, 39, 48, 64, 68, 71, 80, 87, 88, 90], 2: [3, 8, 11, 13, 16, 26, 28, 29, 40, 41, 50, 52, 56, 66, 73, 75, 89, 95, 98], 3: [0, 7, 10, 15, 18, 19, 30, 33, 35, 36, 42, 54, 55, 57, 70, 72, 76, 77, 83, 85, 93, 99], 4: [5, 9, 17, 20, 21, 24, 32, 38, 44, 45, 46, 49, 51, 53, 58, 59, 60, 61, 62, 63, 65, 74, 78, 79, 81, 82, 84, 91, 94, 96, 97]}","[array([14.59843701]), array([12.1393748]), array([10.49200192]), array([10.49200192])]","1.0","110.63771031651952","16.15137644480996","0.8277042262748796","91.57530041435905","13.368562543525742","0.7403496270090626","81.91058756597194","11.957665526598012","0.6748534154233247","74.6642366817196","10.899811557567835","0.5937211010344144","65.68794318505056","9.589413006033874","100.0","83.15530489774763","71.87072095763521","71.87072095763521","0.61","0.32","19.400000000000002","{0: [9, 10, 20, 29, 33, 35, 36, 45, 46, 49, 51, 53, 58, 60, 62, 70, 76, 77, 78, 79, 81, 82, 84, 85, 88, 91, 96, 99], 1: [5, 7, 17, 18, 21, 28, 38, 42, 44, 55, 57, 59, 65, 74, 83, 93, 94], 2: [3, 4, 8, 13, 15, 16, 19, 24, 25, 26, 30, 31, 32, 40, 41, 48, 50, 56, 61, 63, 66, 67, 71, 89, 95, 97], 3: [0, 2, 6, 11, 14, 23, 27, 37, 39, 47, 52, 54, 64, 68, 72, 73, 75, 80, 86, 87, 90, 98], 4: [1, 12, 22, 34, 43, 69, 92]}","[array([8.30857527]), array([11.75694669]), array([14.26489842]), array([33.8742724])]","1.0","49.54021580502987","16.78138765057731","0.851530780169694","42.18501861423208","14.289868118426165","0.7383798451127377","36.57949687296955","12.391038414210085","0.5789814464270098","28.6828658031024","9.716112094983611","0.5633623739212976","27.909093580495014","9.454002384522783","100.0","42.111305738556","34.7075991839746","24.52768629839208"
"1","11","0.55","0.3","24.2","{0: [1, 6, 10, 11, 23, 27, 36, 39, 41, 45, 55, 60, 79, 87, 92, 94], 1: [2, 3, 4, 9, 15, 16, 18, 25, 32, 35, 43, 44, 47, 49, 69, 72, 74, 80, 85, 90], 2: [0, 8, 12, 14, 19, 26, 30, 31, 34, 40, 57, 61, 62, 63, 66, 67, 71, 76, 77, 81, 91, 93], 3: [5, 13, 20, 21, 42, 46, 50, 51, 52, 54, 58, 59, 65, 68, 84, 86, 97, 99], 4: [7, 17, 22, 24, 28, 29, 33, 37, 38, 48, 53, 56, 64, 70, 73, 75, 78, 82, 83, 88, 89, 95, 96, 98]}","[array([9.26945093]), array([9.26945093]), array([9.13381439]), array([9.13381439])]","1.0","118.43424296947036","10.978204037115653","0.8982295948803976","106.38114208243393","9.860947764772737","0.8480897889166636","100.44287212048297","9.310502744521479","0.786853326903239","93.19037809979429","8.63823637002702","0.7583864689494323","89.81892732831575","8.325721395114542","100.0","100.0","98.5367360214056","98.5367360214056","0.59","0.25","26.8","{0: [1, 2, 4, 10, 11, 12, 16, 19, 23, 27, 31, 35, 36, 39, 41, 55, 60, 72, 79, 87, 92, 94], 1: [3, 6, 8, 20, 43, 45, 49, 66, 69, 80, 81, 82], 2: [5, 9, 13, 15, 18, 25, 28, 30, 32, 42, 44, 51, 57, 61, 63, 67, 68, 71, 74, 76, 78, 83, 85, 86, 90, 97], 3: [0, 14, 21, 26, 34, 40, 46, 47, 53, 54, 56, 59, 62, 73, 75, 77, 84, 91, 93, 96, 98], 4: [7, 17, 22, 24, 29, 33, 37, 38, 48, 50, 52, 58, 64, 65, 70, 88, 89, 95, 99]}","[array([10.88670271]), array([10.28103326]), array([8.06185492]), array([8.06185492])]","1.0","90.34157503027882","9.835218698955433","0.8904112421029132","80.44115403624409","8.757389298090706","0.8706137723664414","78.65261943863695","8.562676853546554","0.8656524985243466","78.20441014558558","8.513881640284144","0.8169923587752624","73.80837647945985","8.035298523930168","100.0","94.43661256747279","74.05231068128995","74.05231068128995","0.59","0.28","25.6","{0: [7, 9, 17, 24, 32, 33, 42, 56, 64, 65, 67, 77, 88, 90, 95, 96], 1: [0, 14, 15, 22, 23, 29, 37, 38, 44, 48, 51, 52, 53, 54, 58, 59, 62, 63, 66, 70, 83, 84, 86, 87, 89, 91, 98], 2: [11, 13, 18, 21, 25, 26, 28, 40, 46, 49, 50, 57, 72, 75, 85, 93, 99], 3: [39, 41, 47, 61, 68, 73, 74, 80, 94, 97], 4: [1, 2, 3, 4, 5, 6, 8, 10, 12, 16, 19, 20, 27, 30, 31, 34, 35, 36, 43, 45, 55, 60, 69, 71, 76, 78, 79, 81, 82, 92]}","[array([7.77017885]), array([10.10568749]), array([10.16699464]), array([10.2625091])]","1.0","101.99007473765695","10.466740701573723","0.8547337881826279","87.17436293754687","8.946276929781405","0.8324475322403697","84.90138602837341","8.713012467624882","0.7631851996553106","77.83731555151878","7.988061592070908","0.7408444779957679","75.55878367976882","7.754227051374443","100.0","99.06928747754125","98.47189792637882","75.71422131088521"
"2","11","0.73","0.32","21.400000000000002","{0: [0, 2, 4, 24, 28, 32, 38, 42, 50, 52, 59, 65, 67, 74, 78, 81, 91, 99], 1: [8, 9, 10, 12, 18, 20, 25, 27, 29, 35, 36, 39, 43, 44, 46, 51, 54, 57, 60, 61, 62, 63, 66, 70, 71, 75, 85, 86, 87, 95], 2: [6, 14, 17, 19, 21, 23, 26, 30, 41, 58, 68, 72, 73, 83, 88, 89, 94, 97], 3: [5, 7, 13, 16, 22, 31, 34, 40, 45, 49, 55, 56, 76, 77, 79, 80, 84, 92, 93, 96], 4: [1, 3, 11, 15, 33, 37, 47, 48, 53, 64, 69, 82, 90, 98]}","[array([17.38353456]), array([9.8502674]), array([9.22225212]), array([7.75332867])]","1.0","87.96360369551807","15.291183444975394","0.5581804705400062","49.09956570115891","8.535239970429918","0.5192912910433062","45.67873332786733","7.940578392721303","0.42659138945894015","37.524515922286625","6.5230871922635965","0.35612410130334526","31.325959313469998","5.445558962206453","100.0","56.66435306781784","53.05165118545532","44.6015661747481","0.59","0.35","21.000000000000004","{0: [0, 2, 18, 24, 26, 27, 29, 32, 38, 46, 51, 52, 59, 65, 73, 74, 75, 78, 81, 91, 99], 1: [4, 8, 12, 20, 28, 35, 39, 42, 44, 45, 50, 54, 56, 58, 63, 66, 67, 71, 83, 93, 94, 95], 2: [6, 10, 14, 17, 23, 25, 48, 57, 61, 72, 77, 85, 89, 92], 3: [7, 9, 11, 22, 30, 31, 34, 36, 40, 41, 43, 60, 64, 68, 70, 76, 79, 82, 86, 87, 88, 90, 96], 4: [1, 3, 5, 13, 15, 16, 19, 21, 33, 37, 47, 49, 53, 55, 62, 69, 80, 84, 97, 98]}","[array([16.45390546]), array([10.14157944]), array([9.98005304]), array([8.67183596])]","1.0","97.8699661820549","16.10343171394848","0.6727550563847527","65.84251461718219","10.833665110705427","0.6316220252157306","61.81682624770459","10.171282152087365","0.5778361348196156","56.5528029735651","9.305144738919608","0.45340884650069946","44.37510847366797","7.301438398124162","100.0","61.63630548605686","60.65461516788322","52.703815409387154","0.65","0.44","16.2","{0: [3, 6, 7, 10, 12, 13, 16, 22, 30, 33, 48, 49, 60, 63, 66, 70, 77, 80, 84, 86, 88, 90, 98], 1: [1, 11, 21, 35, 37, 40, 47, 53, 54, 56, 62, 69, 71, 82, 92, 94, 95, 97], 2: [4, 5, 15, 17, 19, 20, 41, 42, 43, 55, 57, 64, 85, 87, 89, 93, 96], 3: [8, 9, 14, 23, 25, 28, 31, 34, 36, 38, 44, 50, 61, 67, 68, 72, 76, 79, 83, 91], 4: [0, 2, 18, 24, 26, 27, 29, 32, 39, 45, 46, 51, 52, 58, 59, 65, 73, 74, 75, 78, 81, 99]}","[array([8.74622435]), array([8.74622435]), array([9.50856475]), array([20.94195594])]","1.0","74.8866961229176","15.682738904819686","0.6756573031606391","50.59774314502079","10.596157074602903","0.563814517271445","42.22220642459617","8.842155865115021","0.499743232291289","37.424119576082376","7.8373426314749395","0.48670748075718967","36.447915212214426","7.632906343737558","100.0","45.40437758881005","41.76412355529449","41.76412355529449"
"3","11","0.62","0.4","18.4","{0: [10, 12, 19, 22, 24, 26, 27, 38, 41, 42, 46, 48, 54, 69, 75, 76, 79, 86, 92, 94], 1: [2, 4, 5, 6, 8, 9, 13, 15, 18, 20, 25, 31, 34, 35, 39, 40, 47, 50, 51, 52, 55, 60, 62, 63, 66, 73, 81, 82, 83, 90, 96], 2: [3, 7, 11, 14, 21, 37, 43, 44, 45, 56, 59, 68, 71, 77, 85, 87, 88, 89, 93, 99], 3: [0, 28, 29, 33, 36, 49, 53, 57, 58, 61, 64, 65, 70, 74, 80, 84, 91, 95, 97], 4: [1, 16, 17, 23, 30, 32, 67, 72, 78, 98]}","[array([12.07672363]), array([10.01866091]), array([10.01866091]), array([8.90582073])]","1.0","151.525202673251","18.29927994951123","0.6495977360438663","98.43042861013184","11.887170826435412","0.49791010197841445","75.4459291153383","9.111396345792691","0.35339091634549535","53.547630222137066","6.466799309820524","0.3127165731845212","47.38444213106909","5.72248811755537","100.0","82.95843489122086","82.95843489122086","73.7436825635554","0.6","0.29","24.6","{0: [5, 10, 12, 18, 19, 22, 24, 25, 26, 27, 34, 35, 38, 41, 42, 45, 46, 48, 50, 52, 54, 66, 69, 71, 75, 77, 79, 82, 85, 86, 94, 96], 1: [2, 4, 6, 8, 13, 15, 20, 37, 39, 40, 49, 51, 55, 57, 59, 60, 63, 64, 73, 76, 88, 89, 92, 97], 2: [0, 11, 23, 44, 68, 72, 78, 80, 90], 3: [1, 3, 7, 9, 14, 21, 28, 29, 30, 33, 36, 47, 53, 56, 58, 61, 62, 65, 70, 74, 81, 83, 87, 93, 99], 4: [16, 17, 31, 32, 43, 67, 84, 91, 95, 98]}","[array([10.70426933]), array([10.70426933]), array([7.84449649]), array([7.84449649])]","1.0","113.52190521476287","12.15169048726608","0.672008286390126","76.2876609911151","8.166036701090874","0.6011373440242913","68.24225658937989","7.304834944920378","0.6209433501339997","70.49067213764923","7.545511400954456","0.5326148945285291","60.4634575726386","6.472171347218554","100.0","100.0","73.28381084487941","73.28381084487941","0.68","0.33","21.000000000000004","{0: [11, 14, 16, 25, 32, 36, 53, 56, 59, 67, 74, 81, 87, 90, 91, 98], 1: [9, 21, 23, 28, 29, 39, 43, 47, 55, 58, 61, 64, 72, 77, 80, 82, 84, 93, 97], 2: [4, 6, 30, 31, 33, 48, 57, 63, 76, 89, 95, 99], 3: [0, 3, 7, 17, 19, 27, 37, 40, 44, 49, 51, 62, 65, 70, 71, 73, 78, 79, 83, 85, 88, 92, 96], 4: [1, 2, 5, 8, 10, 12, 13, 15, 18, 20, 22, 24, 26, 34, 35, 38, 41, 42, 45, 46, 50, 52, 54, 60, 66, 68, 69, 75, 86, 94]}","[array([7.4982319]), array([7.72641713]), array([7.72641713]), array([10.84835966])]","1.0","122.22528027868482","13.259438004798392","0.6044366482611465","73.87743874442747","8.014490265446804","0.5481107080798079","66.99298491880292","7.267639953550362","0.513737700360072","62.7917344162368","6.811873188652068","0.46361239781972013","56.665155264188414","6.147239847146508","100.0","71.22198535498536","71.22198535498536","69.11857769584661"
